5.501026699494104832e-02,6.014861111111111214e+00,6.039650751768933290e+00,1.058221373614240335e+01,9.856962814161319031e+00,9.046555757964494404e+00,2.262532104492187273e+02,1.223897456858058206e+02,7.050145813637361414e+01,6.185446869067904174e+01,7.837153293075374449e+02,6.909045995131160112e+01,6.505672220095337632e-01,7.905000000000000000e+03,0.000000000000000000e+00
6.001035199733451009e-02,6.103055555555555678e+00,6.091154019213156801e+00,1.587058323201602406e+01,1.074360765488042979e+01,8.570266146405195684e+00,4.189874267578125000e+02,5.351833031278781050e+01,7.089034600193426172e+01,5.824163713905078055e+01,3.151656648438467982e+02,7.220238419887526504e+01,6.506230379535267172e-01,7.569000000000000000e+03,0.000000000000000000e+00
6.501058499998180196e-02,6.138333333333332753e+00,6.147086346693933834e+00,1.058286132611592301e+01,1.162786128200487035e+01,1.155394487550621996e+01,2.944883056640624659e+02,3.379315155444562038e+02,7.113081216732531686e+01,7.822565707438585036e+01,2.208483199996034273e+03,7.931872630901986554e+01,6.506786939213364818e-01,7.601000000000000000e+03,0.000000000000000000e+00
7.001152199518401176e-02,6.244166666666666643e+00,6.207442496306983415e+00,1.587173519154637624e+01,1.250962237944155575e+01,1.138605738723552641e+01,1.610108825683593636e+02,1.360542868132823173e+02,7.164741172838073169e+01,7.648032782239151572e+01,8.325111029349600358e+02,8.156056333195317620e+01,6.507364138957415500e-01,7.697000000000000000e+03,0.000000000000000000e+00
7.501253300142707303e-02,6.297083333333333144e+00,6.272202310609579001e+00,1.587146859121115305e+01,1.338858079571044435e+01,1.172595369874855109e+01,2.896998779296874886e+02,1.250215074502983157e+02,7.191587475194330636e+01,7.843509658462517109e+01,7.504271957994092190e+02,8.789214081136785239e+01,6.507947805046582213e-01,7.649000000000000000e+03,0.000000000000000000e+00
8.001350599806755781e-02,6.402916666666666146e+00,6.341349810245345608e+00,1.587243500374930427e+01,1.426451897390631451e+01,1.213987052934029798e+01,2.226618896484374659e+02,7.513934361624346536e+01,7.246737450606185860e+01,8.052949168701836413e+01,4.067359800357479571e+02,9.053926752746575346e+01,6.508547906808662686e-01,7.617000000000000000e+03,0.000000000000000000e+00
8.501425800204742700e-02,6.473472222222222072e+00,6.414866561532773126e+00,2.116642747559072646e+01,1.513720795436176836e+01,1.497135293647019694e+01,2.573779907226561932e+02,3.378433971851617912e+02,7.278914661573186606e+01,9.882054224791893660e+01,2.100240466510572787e+03,9.604694195575349625e+01,6.509160390752242176e-01,7.729000000000000000e+03,0.000000000000000000e+00
9.001528700173366815e-02,6.596944444444444500e+00,6.492743411055211133e+00,2.116666241174097607e+01,1.600653815462444385e+01,1.479139221448460617e+01,1.759747192382812386e+02,1.659420269604110558e+02,7.339970823503418274e+01,9.674360043804568932e+01,9.566927878305648392e+02,9.787599971929826381e+01,6.509794398475092780e-01,7.681000000000000000e+03,0.000000000000000000e+00
9.501550199638586491e-02,6.667499999999999538e+00,6.574945144381810103e+00,2.116571632307926620e+01,1.687212486033880054e+01,1.615936705644438476e+01,3.429711364746093523e+02,2.497680666010561481e+02,7.375753109358258541e+01,1.051211808476184757e+02,1.475553168739476405e+03,1.037369177712381259e+02,6.510436262264159835e-01,7.665000000000000000e+03,0.000000000000000000e+00
1.000156049994984642e-01,6.808611111111110503e+00,6.661463600652623995e+00,2.116054916321183654e+01,1.773389582482720073e+01,1.604182686437713912e+01,1.221049072265624886e+02,1.555217342239197365e+02,7.441603253852107969e+01,1.033409450105842495e+02,8.559283982876095251e+02,1.047620037042957790e+02,6.511105581307234935e-01,7.489000000000000000e+03,0.000000000000000000e+00
1.050161899984232150e-01,6.879166666666666430e+00,6.752290066506031252e+00,2.116160266644325816e+01,1.859175906226653296e+01,1.521499131421070494e+01,2.100922668457031079e+02,1.892906703266785584e+01,7.475851465286591235e+01,9.751154530892318917e+01,-1.240352078854272122e+01,1.110215436760080649e+02,6.511782670272966422e-01,7.457000000000000000e+03,0.000000000000000000e+00
1.100167749973479658e-01,7.020277777777777395e+00,6.847395969314820974e+00,2.116289754685513103e+01,1.944543825347538402e+01,1.597805327388673824e+01,-4.249729614257812216e+01,4.987755025227550476e+01,7.546533944204567490e+01,1.013512696633107169e+02,1.742333475559391331e+02,1.123792690809043506e+02,6.512481147244306712e-01,7.553000000000000000e+03,0.000000000000000000e+00
1.150169339962303638e-01,7.108472222222221859e+00,6.946751260099386371e+00,2.645347119526859458e+01,2.029466911895132242e+01,1.895483270220896088e+01,7.541773681640624716e+01,3.363989369795856419e+02,7.585537786342159450e+01,1.195376004690916290e+02,1.934778301941024438e+03,1.177883617488356407e+02,6.513193503803910156e-01,7.841000000000000000e+03,0.000000000000000000e+00
1.200372780003817752e-01,7.267222222222222250e+00,7.050768234897631714e+00,2.645758989557679897e+01,2.114273376950421124e+01,1.919413645877153130e+01,2.651591857910156023e+02,2.043981966774876469e+02,7.663545470617343369e+01,1.196946801017711266e+02,1.084338955337133939e+03,1.183480617740387686e+02,6.513930376150258716e-01,7.841000000000000000e+03,0.000000000000000000e+00
1.250382520011044107e-01,7.355416666666666714e+00,7.158604990387756217e+00,2.645670889597763775e+01,2.198275848059074988e+01,1.890328970609025916e+01,5.357053527832031250e+02,1.058989493974747091e+02,7.704198442756819531e+01,1.171814059788992921e+02,4.715550682430148299e+02,1.240706719899820740e+02,6.514677862546691678e-01,7.713000000000000000e+03,0.000000000000000000e+00
1.300387439987389371e-01,7.531805555555554754e+00,7.270619395641055860e+00,2.645083716058050172e+01,2.281775499486697356e+01,1.929897686114162525e+01,2.753345947265624432e+02,7.151382123817309378e+01,7.782627997497600347e+01,1.182984167001756504e+02,2.502724949382695740e+02,1.238576124488419197e+02,6.515459278939931265e-01,7.393000000000000000e+03,0.000000000000000000e+00
1.350388099963311106e-01,7.619999999999999218e+00,7.386786359940751723e+00,2.645067848872151473e+01,2.364754612691259794e+01,2.071173501163491437e+01,1.286889953613280966e+02,1.910956009667630440e+02,7.824891747778451645e+01,1.261873049191900265e+02,9.557135094345780999e+02,1.298652239950760077e+02,6.516247889438908647e-01,7.361000000000000000e+03,0.000000000000000000e+00
1.400397289980901405e-01,7.796388888888888147e+00,7.507109984983060258e+00,2.645818513479695966e+01,2.447215670936287424e+01,2.254640152939503750e+01,-4.668717041015624858e+01,2.910045181845071625e+02,7.909074081595574057e+01,1.357517092201189541e+02,1.516104886799253336e+03,1.299292058341971483e+02,6.517062518339480359e-01,7.537000000000000000e+03,0.000000000000000000e+00
1.450403319977340288e-01,7.902222222222222037e+00,7.631535732844676900e+00,3.174487007677997852e+01,2.529120755538738052e+01,2.060413978973367932e+01,5.386981201171875178e+00,-5.291920221749881748e+00,7.952143220947114344e+01,1.232900583608794420e+02,-2.354313254114885012e+02,1.351391008412598467e+02,6.517893769657366887e-01,7.617000000000000000e+03,0.000000000000000000e+00
1.500414539987104945e-01,8.096249999999999503e+00,7.760056622514051483e+00,3.174805067517305801e+01,2.610465072878597681e+01,2.222686735769223887e+01,2.238589965820312386e+02,2.933334217357630180e+01,8.043113834074318902e+01,1.313360262125733016e+02,-5.414189835627496450e+01,1.343841226898000514e+02,6.518753756387720699e-01,7.729000000000000000e+03,0.000000000000000000e+00
1.550425019959220663e-01,8.184444444444444855e+00,7.892629031689375907e+00,2.645508991769267126e+01,2.691220592410536838e+01,2.402289297629814513e+01,3.818771118164062273e+02,2.023815597419022652e+02,8.089251122266573191e+01,1.410400568536617811e+02,9.343095733057339203e+02,1.408707283038173443e+02,6.519613106876777087e-01,7.697000000000000000e+03,0.000000000000000000e+00
1.600431979968561791e-01,8.396111111111110858e+00,8.029215236167299707e+00,3.174223269503993095e+01,2.771364725250715821e+01,2.263302624052161605e+01,2.735389343261718977e+02,-1.704027140635344040e+01,8.177958975623751314e+01,1.312662130424935185e+02,-3.247880782389160004e+02,1.394535211527910405e+02,6.520512788060992548e-01,7.537000000000000000e+03,0.000000000000000000e+00
1.650433009999687783e-01,8.501944444444443860e+00,8.169776779162987168e+00,3.174682212260347569e+01,2.850875747026987028e+01,2.675679677934824241e+01,1.029511962890624943e+02,4.098346149837804546e+02,8.227241116377739161e+01,1.541300262436192554e+02,2.069882426434779063e+03,1.450878242043854698e+02,6.521418548616964017e-01,7.633000000000000000e+03,0.000000000000000000e+00
1.700443489971803501e-01,8.731249999999999289e+00,8.314325678517425544e+00,3.174840304409085689e+01,2.929760151557735526e+01,2.694362469612473632e+01,1.143237121582031079e+02,2.716356153964820237e+02,8.324808249512481950e+01,1.531700951550223522e+02,1.254416097283296949e+03,1.428506028949105939e+02,6.522364557874703594e-01,7.793000000000000000e+03,0.000000000000000000e+00
1.750448599996161647e-01,8.837083333333332291e+00,8.462787055841140216e+00,3.174998412303886752e+01,3.007976732577507661e+01,2.575565753118715762e+01,2.657577392578124886e+02,5.867798839371267405e+01,8.373975334684942595e+01,1.454382865686874879e+02,6.307550703083393273e+01,1.487199355299837293e+02,6.523314224471264966e-01,7.633000000000000000e+03,0.000000000000000000e+00
1.800449639995349571e-01,9.084027777777777146e+00,8.615130252082748186e+00,3.703219387358756620e+01,3.085510110080646484e+01,2.569413233242796224e+01,2.555823303222656193e+02,7.675829834281225317e+01,8.467285411303191722e+01,1.432740782962145261e+02,1.711640950640656911e+02,1.459059801809231658e+02,6.524317364157316002e-01,7.201000000000000000e+03,0.000000000000000000e+00
1.850450669953715988e-01,9.189861111111110148e+00,8.771332881697883721e+00,3.173993844418973964e+01,3.162349216586976652e+01,2.622429316907945562e+01,-2.088951599121093636e+02,1.040483351723669045e+02,8.515493699962929952e+01,1.452812069360080045e+02,3.148076661617693617e+02,1.520062417174938219e+02,6.525322490262394082e-01,7.377000000000000000e+03,0.000000000000000000e+00
1.900454669957980514e-01,9.419166666666665577e+00,8.931369446939870116e+00,3.703774807649828205e+01,3.238481279027546123e+01,2.866163982191044468e+01,-8.798735961914061932e+01,2.737779645413751268e+02,8.617432945195690763e+01,1.566782069515309672e+02,1.202795361442858393e+03,1.503655230402912082e+02,6.526356288670404071e-01,7.777000000000000000e+03,0.000000000000000000e+00
1.950465150002855808e-01,9.542638888888888005e+00,9.095216244533668615e+00,3.703342679364430978e+01,3.313894303842920408e+01,2.764328826370242709e+01,2.190705688476562329e+02,7.709182374130060111e+01,8.668517623393599081e+01,1.500808623789924070e+02,1.420866984970331259e+02,1.556263981827884493e+02,6.527398785400713166e-01,7.745000000000000000e+03,0.000000000000000000e+00
2.000473590014735237e-01,9.771944444444443434e+00,9.262808989292690143e+00,3.174592699519433836e+01,3.388558373445285099e+01,2.853076868986763159e+01,3.148391235351562614e+02,8.955992565855628129e+01,8.769536423974145123e+01,1.528908424747032768e+02,1.963464619747355755e+02,1.543026760352278757e+02,6.528467296509056217e-01,7.601000000000000000e+03,0.000000000000000000e+00
2.050479620011174120e-01,9.913055555555555287e+00,9.434108222860004389e+00,4.233120405878816683e+01,3.462456231476828350e+01,2.821880874457615107e+01,2.400199401855468579e+02,2.547899245719160533e+01,8.820774509614088288e+01,1.501855821341120532e+02,-1.396367898312121270e+02,1.587877166685478301e+02,6.529553869393849297e-01,7.569000000000000000e+03,0.000000000000000000e+00
2.100489360018400475e-01,1.016000000000000014e+01,9.609096497905799339e+00,3.703671492796637210e+01,3.535580258999677739e+01,3.061216108924116952e+01,1.215063537597656165e+02,1.778257912148691560e+02,8.926318829734690041e+01,1.607448241086777614e+02,6.290595434302844069e+02,1.567257335773815328e+02,6.530669702629444684e-01,7.713000000000000000e+03,0.000000000000000000e+00
2.150492989967460744e-01,1.030111111111111022e+01,9.787699811384246829e+00,4.232814386830752795e+01,3.607899698333268645e+01,3.055668109103660868e+01,1.783689331054687273e+02,1.100217656623582769e+02,8.982734416543340217e+01,1.592787475370025163e+02,2.727373370958076748e+02,1.613022811375920185e+02,6.531795018568771205e-01,7.569000000000000000e+03,0.000000000000000000e+00
2.200499019963899627e-01,1.056569444444444450e+01,9.969907959060671843e+00,4.232579509371026205e+01,3.679410670025360020e+01,3.091375733549850580e+01,1.867486816406249943e+02,6.137769528930959950e+01,9.087473347593254402e+01,1.590169481492033583e+02,1.647314262497161508e+01,1.586182170478869011e+02,6.532958342130208429e-01,7.393000000000000000e+03,0.000000000000000000e+00
2.250509320001583546e-01,1.068916666666666693e+01,1.015568746249303800e+01,3.703198279193973264e+01,3.750099589993754279e+01,3.078922160320148294e+01,1.604123291015625057e+02,2.676302022236007971e+01,9.138327914628108317e+01,1.573414320672888209e+02,-1.565704910657217397e+02,1.643781919673955940e+02,6.534122541128709605e-01,7.505000000000000000e+03,0.000000000000000000e+00
2.300519790005637333e-01,1.097138888888888886e+01,1.034498174824856953e+01,4.232485569380290968e+01,3.819944641640972804e+01,3.370516446374040953e+01,-2.250561035156249829e+02,2.651435535020920611e+02,9.249394902661998685e+01,1.698728960966080876e+02,1.010166123392019699e+03,1.609532167308411488e+02,6.535325425109161923e-01,7.713000000000000000e+03,0.000000000000000000e+00
2.350522310007363558e-01,1.109486111111111128e+01,1.053771666573895693e+01,3.703033907189840335e+01,3.888918964681154478e+01,3.196262539049643081e+01,2.292459777832031023e+02,-2.435750839501437337e+00,9.302550581327388102e+01,1.600117858228401246e+02,-3.127343903090576305e+02,1.667958073782585586e+02,6.536523907183251492e-01,7.777000000000000000e+03,0.000000000000000000e+00
2.400531489984132349e-01,1.137708333333333321e+01,1.073390501306707634e+01,3.704000356538904981e+01,3.957027220521594302e+01,3.295673181499977744e+01,2.424141540527343750e+02,1.102815171098339135e+02,9.412543717267027432e+01,1.627694060409911856e+02,2.426930799448342668e+02,1.636670833236735234e+02,6.537757986350143380e-01,7.521000000000000000e+03,0.000000000000000000e+00
2.450532160000875592e-01,1.151819444444444329e+01,1.093344294565299002e+01,4.232086975829808750e+01,4.024233473327549859e+01,3.335083071277745148e+01,1.747776123046874943e+02,1.123037755525311923e+02,9.465009062443256482e+01,1.636246173744683858e+02,2.473128876600014792e+02,1.687465979173450137e+02,6.538997574114341349e-01,7.553000000000000000e+03,0.000000000000000000e+00
2.500538559979759157e-01,1.181805555555555465e+01,1.113634210032311955e+01,4.761757645615574575e+01,4.090541811772320813e+01,3.732389681867446285e+01,1.215063537597656165e+02,4.382621091864322693e+02,9.580294755133128604e+01,1.805717644113333336e+02,1.770846178395294146e+03,1.649179757157128847e+02,6.540273896707085033e-01,7.713000000000000000e+03,0.000000000000000000e+00
2.550544409969006665e-01,1.195916666666666650e+01,1.134253185462443803e+01,4.232485560143525305e+01,4.155928845902577251e+01,3.506840917126315560e+01,1.568210083007812443e+02,6.137810556850207178e+01,9.634946156358367375e+01,1.685115392800525171e+02,-2.555041872065544339e+01,1.700709840294791491e+02,6.541550269338475276e-01,7.569000000000000000e+03,0.000000000000000000e+00
2.600554699965869077e-01,1.225902777777777786e+01,1.155198675769747751e+01,4.762233316784405446e+01,4.220386275460432302e+01,3.274448768472136351e+01,3.315986206054687386e+02,-1.449018128222959660e+02,9.745437866484623157e+01,1.552644902574155594e+02,-9.677201341798820522e+02,1.665922415483189809e+02,6.542864356585206265e-01,7.329000000000000000e+03,0.000000000000000000e+00
2.650556480002705939e-01,1.240013888888888793e+01,1.176460504593109668e+01,4.232932472807736701e+01,4.283883019963488437e+01,3.862813305561556376e+01,-1.191121398925781136e+02,5.019768554677725092e+02,9.801316527246147814e+01,1.819156679353689583e+02,2.019989075659270839e+03,1.718156754924920904e+02,6.544174315157312849e-01,7.457000000000000000e+03,0.000000000000000000e+00
2.700562509999144822e-01,1.271763888888888872e+01,1.198039271663957095e+01,4.762049042302333390e+01,4.346421113912988687e+01,3.699201372907564433e+01,-5.327125854492187074e+01,8.333285140894369647e+01,9.920322350405388079e+01,1.717753049812819199e+02,6.286315816334422379e+01,1.675948573320799255e+02,6.545518868314684768e-01,7.841000000000000000e+03,0.000000000000000000e+00
2.750570029966183938e-01,1.287638888888888822e+01,1.219928983810017620e+01,4.760356886943397114e+01,4.407982865080070667e+01,3.810825022995874178e+01,3.351899414062499432e+02,1.664688038787652999e+02,9.979115752565593311e+01,1.757022957982691480e+02,4.346058694639879150e+02,1.720165180956681752e+02,6.546864335837677684e-01,7.697000000000000000e+03,0.000000000000000000e+00
2.800573099957546219e-01,1.317624999999999957e+01,1.242122087677202380e+01,4.761334904255989642e+01,4.468547195037865549e+01,3.493535418703496020e+01,3.226203186035156136e+02,-2.069893405816944210e+02,1.008642425826960647e+02,1.590518547342432498e+02,-1.232782036992381336e+03,1.690671099964659163e+02,6.548242184343788796e-01,7.361000000000000000e+03,0.000000000000000000e+00
2.850577470017015003e-01,1.333499999999999908e+01,1.264616112130349457e+01,4.762313313124585079e+01,4.528107532589721274e+01,3.653048218085676524e+01,-2.214647827148437287e+01,1.959199154571961188e+01,1.014333841926487310e+02,1.651779604087433597e+02,-2.091435702076552161e+02,1.735981919350701048e+02,6.549620438787455701e-01,7.457000000000000000e+03,0.000000000000000000e+00
2.900582579968613572e-01,1.365249999999999986e+01,1.287405761519027791e+01,4.761546265552840396e+01,4.586649745561507530e+01,3.979619425419213741e+01,-1.292875488281249829e+02,1.469815976971933651e+02,1.026311127963429186e+02,1.774825316353033600e+02,3.222364986314829594e+02,1.698379194405569592e+02,6.551022988014605364e-01,7.617000000000000000e+03,0.000000000000000000e+00
2.950592130000586621e-01,1.381124999999999936e+01,1.310487638641299313e+01,4.762074745704619261e+01,4.644164830996049886e+01,3.757306244199836698e+01,2.328372985839843636e+02,-1.315529381194369876e+02,1.032021719993210240e+02,1.664345974701792557e+02,-8.899905986745523023e+02,1.744294059614651928e+02,6.552423017660675697e-01,7.553000000000000000e+03,0.000000000000000000e+00
3.000601679959800094e-01,1.414638888888888779e+01,1.333854537639002125e+01,4.761890473101048826e+01,4.700634599664198987e+01,4.112715806767972992e+01,5.506691894531249432e+01,3.005759175186659604e+02,1.043416057750416286e+02,1.798038195404558337e+02,9.856627117823052231e+02,1.701889308747120708e+02,6.553860705798241204e-01,7.377000000000000000e+03,0.000000000000000000e+00
3.050603090014192276e-01,1.430513888888888729e+01,1.357497327710500556e+01,4.761282069461235267e+01,4.756037408905128672e+01,3.905627527378804587e+01,1.795660400390624645e+01,-1.250603436258574774e+01,1.049111309035993855e+02,1.696110967088089581e+02,-3.622058639248706413e+02,1.748329880235839653e+02,6.555293268859944122e-01,7.537000000000000000e+03,0.000000000000000000e+00
3.100610969995614141e-01,1.462263888888888808e+01,1.381417581614069690e+01,4.761493426067156776e+01,4.810377030032262269e+01,4.073137585546621153e+01,1.604123291015625057e+02,1.153505240281799757e+02,1.060958198747205188e+02,1.745503784919528982e+02,1.787840885425396209e+02,1.714981586713131492e+02,6.556742661189497445e-01,7.569000000000000000e+03,0.000000000000000000e+00
3.150621079985285178e-01,1.479902777777777700e+01,1.405607959017715025e+01,5.291283052346170024e+01,4.863636346031526614e+01,4.041310796510737902e+01,1.520325805664062386e+02,4.125123254626479508e+01,1.066718648195648029e+02,1.720196510765611322e+02,-1.338959474239459269e+02,1.753983731764979836e+02,6.558194516006728980e-01,7.521000000000000000e+03,0.000000000000000000e+00
3.200628229969879612e-01,1.513416666666666544e+01,1.430060499308244282e+01,5.290076997663542357e+01,4.915797866906154923e+01,4.017457227216296189e+01,7.721339721679687784e+01,2.092566515802090876e+01,1.078040117417887132e+02,1.688431518379314298e+02,-2.090049520484001278e+02,1.715656412613363955e+02,6.559675835186674631e-01,7.553000000000000000e+03,0.000000000000000000e+00
3.250635739968856797e-01,1.531055555555555436e+01,1.454771301882052725e+01,5.170814388730613587e+01,4.966853401206584806e+01,4.410642373972166297e+01,9.397289428710936932e+01,4.090053471235700044e+02,1.084418031820523680e+02,1.840275163302821113e+02,1.379120749876895388e+03,1.754061228313735796e+02,6.561149383782461930e-01,7.665000000000000000e+03,0.000000000000000000e+00
3.300637889988138340e-01,1.564569444444444279e+01,1.479731941156233077e+01,5.291195755590232608e+01,5.016785786533719715e+01,4.234619024176392088e+01,7.362207641601561647e+01,-4.079786364476930061e+01,1.096053986298935996e+02,1.744282054443133063e+02,-4.850657363139220024e+02,1.717010203664406163e+02,6.562644114780823434e-01,7.585000000000000000e+03,0.000000000000000000e+00
3.350641520009958185e-01,1.582208333333333172e+01,1.504940185177034273e+01,5.291370351982631348e+01,5.065590746858290316e+01,4.018578116927916710e+01,1.753761657714843523e+02,-2.506137333470491058e+02,1.101661028305342995e+02,1.644623754154256687e+02,-1.319945770311227307e+03,1.756895186979935772e+02,6.564137981075456318e-01,7.489000000000000000e+03,0.000000000000000000e+00
3.400643109998782165e-01,1.617486111111110958e+01,1.530388583156027771e+01,5.290137290802999104e+01,5.113253883915294296e+01,4.492360970823270350e+01,1.286889953613280966e+02,2.862777484051958368e+02,1.113423543923434806e+02,1.814967889148903168e+02,8.381456148883017931e+02,1.713931603838570084e+02,6.565657485020865991e-01,7.569000000000000000e+03,0.000000000000000000e+00
3.450643769974703901e-01,1.635125000000000028e+01,1.556071952523029545e+01,5.291429080769909632e+01,5.159765632897175180e+01,4.286550367975022624e+01,6.344666748046874716e+01,-2.063290320825163704e+01,1.119180158185826599e+02,1.720545576616009953e+02,-3.855401512198483260e+02,1.753733790386474141e+02,6.567171781603694525e-01,7.489000000000000000e+03,0.000000000000000000e+00
3.500653879964374937e-01,1.670402777777777814e+01,1.581989904428428062e+01,5.290989414556791814e+01,5.205124886554525432e+01,4.302228263562180643e+01,9.816276855468748863e+01,2.363712274840189664e+01,1.130804607106086337e+02,1.705186679198459956e+02,-1.986778112896217863e+02,1.712625325688036355e+02,6.568709044361017435e-01,7.425000000000000000e+03,0.000000000000000000e+00
3.550664360009250231e-01,1.688041666666666529e+01,1.608131967309765997e+01,5.290137290802945813e+01,5.249312858039248653e+01,4.612512774322145503e+01,-1.310832092285156421e+02,3.272847028114189243e+02,1.136691617694208389e+02,1.816189619625299372e+02,9.775860070636639421e+02,1.752284763987559302e+02,6.570237220567840541e-01,7.521000000000000000e+03,0.000000000000000000e+00
3.600671870008227415e-01,1.723319444444444315e+01,1.634490494064741029e+01,5.820573729363837856e+01,5.292316742317802891e+01,4.508483423472846141e+01,2.873056640624999858e+01,9.240183024625281405e+01,1.148461803684402014e+02,1.753008700703104523e+02,5.801372757257468038e+01,1.712393579416445277e+02,6.571782429954609039e-01,7.697000000000000000e+03,0.000000000000000000e+00
3.650678459962364286e-01,1.739194444444444443e+01,1.661060607536970934e+01,4.761969044446903609e+01,5.334128761672972985e+01,4.646089214525627398e+01,4.728572387695312074e+01,1.986601280325886307e+02,1.154287451295709985e+02,1.795071135676167842e+02,4.592993056203994229e+02,1.759024040043384787e+02,6.573307577560063564e-01,7.617000000000000000e+03,0.000000000000000000e+00
3.700685789954150096e-01,1.776236111111111171e+01,1.687837208698506331e+01,5.290341960649703879e+01,5.374740900259919130e+01,4.378085187279427259e+01,2.418156005859374886e+02,-1.195788067469105584e+02,1.165570568657440020e+02,1.671152758784570551e+02,-7.406415629962907587e+02,1.714158602629109112e+02,6.574861628995365415e-01,7.489000000000000000e+03,0.000000000000000000e+00
3.750692379981046543e-01,1.793874999999999886e+01,1.714813478881615083e+01,5.290195992221778454e+01,5.414142816184772755e+01,4.459755096482835057e+01,4.130018920898437074e+01,-1.879379801926024163e+00,1.171350194036137253e+02,1.691573111032904251e+02,-2.894957004268633227e+02,1.753691582953949251e+02,6.576403984018190929e-01,7.601000000000000000e+03,0.000000000000000000e+00
3.800702859953162260e-01,1.830916666666666615e+01,1.741985862571731047e+01,5.291048134888244903e+01,5.452329174311164905e+01,4.737977435323188047e+01,6.643943481445312216e+01,7.722215063781371214e+01,1.183442535654605905e+02,1.774476250502634969e+02,-1.415640489941267788e+01,1.708951286117688255e+02,6.577961256717578253e-01,7.697000000000000000e+03,0.000000000000000000e+00
3.850713709980482236e-01,1.850319444444444272e+01,1.769346355923903502e+01,5.820669777026859038e+01,5.489288535997694396e+01,4.596470039346706926e+01,2.082966064453124773e+02,-9.670384011500250665e+01,1.189444601824255017e+02,1.710248134029243658e+02,-6.517182163649181348e+02,1.741163256116267348e+02,6.579511595264474488e-01,7.617000000000000000e+03,0.000000000000000000e+00
